customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,risk_score,risk_tier,value_tier,business_segment,Churn_flag,churn_probability,ml_risk_tier,expected_revenue_at_risk,actual_revenue_at_risk
6258-NGCNG,Male,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,No,7-12 mo,5.0,Medium,Low Value,Medium Risk - Watch,0,0.2941725980001114,Medium,6.913056053002618,0.0
4186-ZBUEW,Female,No,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,25-48 mo,3.0,Medium,Medium Value,Medium Risk - Watch,0,0.17723883144482366,Low,12.530785383149034,0.0
5274-XHAKY,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,25-48 mo,6.0,High,High Value,High Risk - Monitor Closely,0,0.5080970865558012,High,47.91355526221205,0.0
1442-BQPVU,Female,No,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,13-24 mo,7.5,High,Low Value,High Risk - Low Value,0,0.5591723996015437,High,16.299875448385,0.0
3978-YNKDD,Male,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,13-24 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.03395982009729118,Low,0.7080622490285211,0.0
4940-KHCWD,Female,No,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,49-72 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.03186578372650687,Low,1.2013400464893091,0.0
9412-ARGBX,Female,No,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,25-48 mo,2.5,Medium,High Value,Medium Risk - Watch,1,0.09614215583246132,Low,9.181575882000056,95.5
1389-CXMLU,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,0-6 mo,10.5,Critical,High Value,Critical - High Value at Risk,1,0.9215294557460433,Critical,83.90525694567724,91.05
9589-ABEPT,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,49-72 mo,2.5,Medium,High Value,Medium Risk - Watch,0,0.11661232581512936,Low,10.78080952160871,0.0
9388-ZEYVT,Male,No,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,25-48 mo,4.0,Medium,Low Value,Medium Risk - Watch,0,0.22004678307784029,Low,9.715065472886648,0.0
0305-SQECB,Female,No,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,7-12 mo,4.0,Medium,Low Value,Medium Risk - Watch,0,0.23179030587018426,Low,8.356040526620141,0.0
7605-SNLQG,Female,No,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,25-48 mo,6.0,High,Low Value,High Risk - Low Value,0,0.26951541986000327,Medium,13.543149847965164,0.0
4670-TABXH,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.1426058871350242,Low,15.650996113068906,0.0
5561-NWEVX,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,0-6 mo,10.5,Critical,Medium Value,Critical - At Risk,1,0.9129442669496254,Critical,72.30518594241033,79.2
0064-SUDOG,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,No,7-12 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.05089779732952988,Low,1.0332252857894566,0.0
8561-NMTBD,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.2753804026166034,Medium,30.93898823397539,0.0
5161-XEUVX,Male,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,25-48 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.16536459796562208,Low,15.593881588158162,0.0
8292-FRFZQ,Female,No,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),41.15,1700.9,No,25-48 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.0910084996323137,Low,3.7449997598697085,0.0
8591-NXRCV,Female,No,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,25-48 mo,4.0,Medium,Medium Value,Medium Risk - Watch,0,0.25314652030961043,Medium,18.89738774111242,0.0
7895-VONWT,Female,No,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No,25-48 mo,7.0,High,Low Value,High Risk - Low Value,0,0.7602109213564265,Critical,36.68017695544758,0.0
4526-RMTLL,Male,No,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,No,7-12 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.11555916659253451,Low,8.799830536021505,0.0
6253-GNHWH,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,No,49-72 mo,0.0,Low,Medium Value,Low Risk - Stable,0,0.013681091815636585,Low,0.9727256280917611,0.0
4566-NECEV,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,No,0-6 mo,10.0,Critical,High Value,Critical - High Value at Risk,0,0.8851989814362058,Critical,85.46596165766567,0.0
8080-POTJR,Female,No,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No,25-48 mo,3.0,Medium,Medium Value,Medium Risk - Watch,0,0.3306073962790669,Medium,26.217166524930004,0.0
6906-MPARY,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,25-48 mo,4.0,Medium,High Value,Medium Risk - Watch,0,0.2736514631788682,Medium,24.519171100826586,0.0
3662-FXJFO,Female,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.027053880874551687,Low,0.5546045579283095,0.0
8107-RZLNV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.1999934991266555,Low,21.25930895716348,0.0
0516-OOHAR,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,25-48 mo,4.5,Medium,High Value,Medium Risk - Watch,0,0.43523304526300405,Medium,43.675636092142454,0.0
2027-CWDNU,Male,No,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,13-24 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.6595692367210788,High,56.45912666332434,0.0
2737-WFVYW,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,0-6 mo,10.0,Critical,Low Value,Critical - At Risk,1,0.9170418169629229,Critical,41.496142217572256,45.25
9912-OMZDS,Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,49-72 mo,5.0,Medium,High Value,Medium Risk - Watch,0,0.5278968112385442,High,56.036246512971466,0.0
3733-ZEECP,Male,No,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,13-24 mo,7.0,High,Medium Value,High Risk - Monitor Closely,0,0.33309178779269794,Medium,17.020990356206866,0.0
7878-RTCZG,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.4276264178031367,Medium,8.50976571428242,0.0
2452-MRMZF,Female,Yes,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.025280339510103285,Low,0.6497047254096544,0.0
2272-QAGFO,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,13-24 mo,9.0,Critical,Medium Value,Critical - At Risk,1,0.8234749627252754,Critical,61.184189730487965,74.3
7103-IPXPJ,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,49-72 mo,5.0,Medium,High Value,Medium Risk - Watch,0,0.4787089455692183,Medium,47.5836691895803,0.0
4342-HFXWS,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,25-48 mo,2.0,Low,Medium Value,Low Risk - Stable,0,0.06175703314285962,Low,4.304465210057316,0.0
3545-CNWRG,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,49-72 mo,7.5,High,High Value,High Risk - Monitor Closely,0,0.7567676293956991,Critical,74.428096351067,0.0
1785-BPHTP,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,25-48 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.6396677805689278,High,54.65961184961488,0.0
4989-LIXVT,Male,Yes,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,49-72 mo,7.0,High,High Value,High Risk - Monitor Closely,0,0.6048348198148971,High,58.00365922024863,0.0
7315-WYOAW,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,13-24 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.7574394183954514,Critical,76.31202140334173,0.0
1173-XZPYF,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,7-12 mo,9.5,Critical,High Value,Critical - High Value at Risk,0,0.8562170204550611,Critical,76.37455822459145,0.0
9850-OWRHQ,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.8882816965567158,Critical,65.82167371485264,74.1
3768-NLUBH,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,49-72 mo,7.5,High,High Value,High Risk - Monitor Closely,1,0.7201132498343755,Critical,72.44339293333817,100.6
8676-TRMJS,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.8292878485745747,Critical,62.1965886430931,75.0
2509-TFPJU,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.014436335152008031,Low,0.3717356301642068,0.0
9530-GRMJG,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.07791451113631093,Low,6.552610386563749,0.0
6898-RBTLU,Female,No,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,49-72 mo,1.5,Low,Medium Value,Low Risk - Stable,0,0.07595725384097318,Low,6.023410229589173,0.0
5481-NTDOH,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,49-72 mo,3.5,Medium,High Value,Medium Risk - Watch,0,0.3990164320348623,Medium,42.71470904933201,0.0
2068-WWXQZ,Male,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902.0,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.019334137027989532,Low,0.3876494474111901,0.0
7359-SSBJK,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,49-72 mo,0.5,Low,Medium Value,Low Risk - Stable,1,0.03416120433454444,Low,2.39811654428502,70.2
2061-VVFST,Female,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,25-48 mo,3.5,Medium,Low Value,Medium Risk - Watch,0,0.12328089842410199,Low,2.4039775192699886,0.0
0685-MLYYM,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.8759096959342468,Critical,61.97061098734796,70.75
0749-IRGQE,Female,Yes,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,13-24 mo,8.0,High,Low Value,High Risk - Low Value,0,0.7698842105259112,Critical,34.87575473682377,0.0
2380-DAMQP,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.11452959449028605,Low,13.188082805556439,0.0
2256-YLYLP,Male,No,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,49-72 mo,1.5,Low,Medium Value,Low Risk - Stable,0,0.05388362666464362,Low,3.9308105651857526,0.0
1272-ILHFG,Male,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,No,13-24 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.09453906710667982,Low,1.8576926686462583,0.0
0164-XAIRP,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,13-24 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.05185295316205448,Low,1.013725234318165,0.0
5666-CYCYZ,Female,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,13-24 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.7083383515895474,Critical,63.43169938484397,0.0
4011-ARPHK,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,25-48 mo,5.5,Medium,Low Value,Medium Risk - Watch,0,0.23202520943746802,Low,11.682469295176515,0.0
8182-PNAGI,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,7-12 mo,7.0,High,Low Value,High Risk - Low Value,1,0.307288171127973,Medium,15.441230599180644,50.25
6365-HITVU,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.019269106505186945,Low,1.681229542577561,0.0
7558-IMLMT,Male,No,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.015437056317215819,Low,0.32109077139808906,0.0
9488-FYQAU,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,49-72 mo,2.0,Low,High Value,Low Risk - Stable,0,0.1928290276135346,Low,21.066571266778656,0.0
3590-TCXTB,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.4207956723373132,Medium,8.563191932064324,0.0
6994-KERXL,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,0,0.8044460004791938,Critical,44.96853142678693,0.0
7957-RYHQD,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,25-48 mo,6.0,High,Medium Value,High Risk - Monitor Closely,1,0.4305550176911242,Medium,34.09995740113704,79.2
2180-DXNEG,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,7-12 mo,9.5,Critical,High Value,Critical - High Value at Risk,1,0.8484703927987526,Critical,81.45315770868025,96.0
1960-UOTYM,Male,No,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,49-72 mo,2.0,Low,Medium Value,Low Risk - Stable,0,0.08053877424343131,Low,6.37867092007976,0.0
2740-JFBOK,Male,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.0,226.55,No,7-12 mo,6.0,High,Low Value,High Risk - Low Value,0,0.44932975802663855,Medium,10.783914192639326,0.0
6500-JVEGC,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.19246289829307597,Low,19.50611474200325,0.0
5515-AKOAJ,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,49-72 mo,7.0,High,High Value,High Risk - Monitor Closely,1,0.680160706519158,High,68.08408672256772,100.1
8976-OQHGT,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,0-6 mo,7.5,High,Medium Value,High Risk - Monitor Closely,1,0.42188638712074666,Medium,23.836580872322187,56.5
5245-VDBUR,Female,No,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,49-72 mo,2.5,Medium,Low Value,Medium Risk - Watch,0,0.13556961344773968,Low,4.8059427967223725,0.0
6230-BSUXY,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,0-6 mo,10.5,Critical,High Value,Critical - High Value at Risk,1,0.9336183492577128,Critical,79.35755968690559,85.0
8469-SNFFH,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,49-72 mo,1.0,Low,Medium Value,Low Risk - Stable,0,0.05920102935559296,Low,4.700561730834082,0.0
2144-ESWKO,Male,No,No,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,25-48 mo,3.0,Medium,Low Value,Medium Risk - Watch,0,0.17172088073192335,Low,6.044575001763702,0.0
1241-FPMOF,Male,No,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1025.05,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.02054963989434635,Low,0.4038004239239057,0.0
9928-BZVLZ,Female,No,No,No,12,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,No,7-12 mo,2.5,Medium,Low Value,Medium Risk - Watch,0,0.12268510497410719,Low,6.1158524829592436,0.0
4114-QMKVN,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,49-72 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.10943577975157233,Low,7.523709857920598,0.0
2775-SEFEE,Male,No,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.9,0.0,No,0-6 mo,3.5,Medium,Medium Value,Medium Risk - Watch,0,0.21576230969130547,Low,13.355686969891808,0.0
9003-CPATH,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,No,25-48 mo,8.0,High,Medium Value,High Risk - Monitor Closely,0,0.555766582214691,High,44.405749918953816,0.0
1754-GKYPY,Male,Yes,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,13-24 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.7810597949260379,Critical,70.1001165946119,0.0
5294-CDGWY,Male,No,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,49-72 mo,3.0,Medium,Medium Value,Medium Risk - Watch,1,0.2473958852717473,Low,14.670575996614614,59.3
7956-XQWGU,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,25-48 mo,3.5,Medium,Low Value,Medium Risk - Watch,0,0.2012348531545876,Low,3.9039561511989995,0.0
1591-MQJTP,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,49-72 mo,3.5,Medium,High Value,Medium Risk - Watch,0,0.46842198129591106,Medium,43.86771854836207,0.0
5295-PCJOO,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,0-6 mo,9.0,Critical,Low Value,Critical - At Risk,1,0.6877801530231152,High,33.976339559341895,49.4
2369-FEVNO,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.514157026224209,High,10.231724821861759,0.0
